2020_10,2020_11,2020_12,2021_01,2021_02,2021_03,2021_04,2021_05,2021_06,2021_07,2021_08,2021_09
1321507322468904960,1329199354431860737,1334917202441605120,1346646834794659841,1359583285303771142,1376713384482197507,1379660350572875778,1393044609350184965,1408544127055282181,1413683943467933702,1428568745157431303,1436387456207753222
1320793786511970307,1324263462571188224,1343524501695455233,1346626393115942912,1364953130862063628,1371123982125174788,1382217423558995969,1398319018134708225,1404270777306910721,1418682933221675009,1428398946511167495,1437056873778188294
1320730813474983937,1333474900716171268,1339904937019514882,1350534043738263556,1358343965926432769,1375348333884018691,1378348864151945220,1395033296300564482,1400463204216557574,1418561762484310018,1432461759634366469,1443148581708443649
1322303162812911617,1324511811928993792,1343508629723303936,1355120256700846080,1362957193268449281,1369306073727971334,1377705001863159808,1392983307797868553,1405958887375872013,1421690459353669634,1423347430892863494,1433537879116955652
1322565030932586497,1332889714496593920,1336593402037735425,1346415341921042435,1361385928552505346,1377361927303622657,1381554792544284677,1389259891617980416,1410428415497342982,1419037791317417985,1425994358155776004,1436157820324417542
1319793091583225859,1333283151477673984,1334253109913280516,1349780105703419907,1365768464980447237,1376991360444592130,1382787103801679872,1396698213462196228,1406983774525591555,1413508394195898370,1430065313836584970,1437660518899060738
1319019323298557952,1325370693958164482,1342182566372237317,1350636423297302529,1363991663438348290,1370422733226532865,1385759537018269696,1398305435145453574,1402136377236525070,1418669591434248197,1422913862001741828,1440251601269104643
1321224959675535361,1329826341114376192,1337136185030762497,1355996739384324106,1358539475513536513,1373402530051289088,1379216889465950212,1394030636747399175,1404990602912047104,1414741023012671489,1426106176593440774,1440074569155375104
1318331196074561536,1330161976111222784,1342180679753334785,1346538725375946756,1362786707922423810,1376553245057802241,1387976547756232706,1389631041090949123,1406514178324566017,1417852332503674891,1425093400559226890,1437082423632748545
1321618166330675200,1331916636635492354,1337638914039885824,1346622380852928512,1358746355146125313,1375851751383916549,1384854738412478464,1393245179633614852,1404397821294428165,1419010851961507840,1427694317301374990,1437674749623218179
1322545665260617731,1330808746084331520,1337592434927128578,1348940242460438529,1363624372615938063,1370615500116398082,1379434164533878789,1389306697748029440,1409323905223909379,1417651411458957315,1428448553660297220,1434292039634534402
1322101720449716224,1333624996279721984,1334598203744813056,1351352295783624705,1358520598322905094,1371646270268452864,1386352047281172488,1388928421909213184,1408985614016520195,1418315519766237187,1423410314746503175,1433066357927649283
1321154057139036162,1333451320204947461,1338587893078568960,1346623338513313792,1358095473924571136,1367093135864659976,1379518106691772416,1393429747451969537,1401452259607711753,1418750691724730372,1422444931046461446,1442726137013043200
1322094009515388928,1333594511805706241,1335063585249132545,1350276660545818629,1364116473065705472,1376962653118152710,1378100608910036996,1392161782442168329,1402644425323388930,1420108699859750919,1425207123558895620,1439609104964669457
1321180139611254784,1333493841693962243,1333777341550653441,1350064815360921600,1363510223059705858,1372581058290446336,1378926371884433408,1398800029737885697,1402743302944866308,1414966773905035264,1423836020508815365,1436320085862350855
1322321985188335616,1332223309736538114,1341765060172066817,1346657565690630144,1362853813338660864,1374068589096022021,1387105179317714948,1392085269403275267,1403860122128900098,1416192374670340101,1426733420953014279,1437492181107871746
1321596232209469441,1333166457799258112,1341246237153091586,1345979649646616576,1360230157643108355,1367544395021643782,1387407969671856129,1393020411487608833,1402768615653490688,1416397368832974852,1431647142725160964,1436401174257692672
1320722319682248709,1323310484527976449,1340439598980165633,1350479470600331266,1362399348621910024,1371657887295045632,1386187115977793536,1394048840261505025,1409159724956782599,1415660807723970560,1426774831111053315,1432971800464478213
1319790786431647745,1332049065471844359,1339712124117864448,1350805823199580161,1362149905532407808,1369413232436318209,1385206634520236032,1398974317619302404,1404516538477027329,1420743300093554688,1422054363812478981,1442690595944898562
1319329794958524426,1325992323944210432,1334303499413229570,1346672566581268482,1358518954092863488,1372632437424021507,1385402086058119169,1395843733413842953,1401756159900413960,1415843824845287424,1422919667681742858,1440372829468327936
1322318278916669441,1333139267552497666,1335338995052580866,1347015800926859267,1360314228003995650,1374009776565325832,1378118524837752835,1397886069283119104,1408939700295852035,1416404563586736130,1423432378811396099,1433440000398483457
1318079865921314816,1332884856129220613,1338129812150476800,1346207998587228160,1363489867804590081,1374185300314836992,1379505133730545664,1393186680597667846,1404463362814193666,1417632154540986382,1428834415141003265,1442801793608691715
1319309137881288705,1326011752518180865,1334568483007434754,1352265412365398017,1362008418450612224,1366655437261701125,1385080197104476161,1389345560868515840,1401218834023866368,1420048485253013510,1423721094624784391,1434035057350565890
1318248238076616705,1333440991005650945,1337525201232281604,1346624624230973440,1358999936667324420,1366832717732712448,1379428764682190849,1389383235847786502,1402293097774653445,1418097283250286599,1426481515937116162,1436383095981105158
1318184576376852487,1333148289827360768,1340419199903121413,1347443661668311041,1359533384440180737,1374759623371059207,1380107108348215303,1392964471782510596,1406385820123254785,1415010213820837895,1428588441835507718,1436127181114159108
1322076062788907008,1333317401153331200,1336670065236688897,1353818985511456770,1359543187153375238,1370605873056206848,1381992292165238787,1389647827849125899,1401460938604154885,1421650602317254664,1425236049744171015,1437546334253355009
1322793586409283584,1330614412386979842,1336695868662177793,1346648999235891203,1364954548809461760,1372725200601632769,1387282414360096769,1393500675703721984,1405491658574159878,1420869031754616835,1428655937926139906,1436716103388987398
1322688916273549313,1331575073531179012,1336452248356986883,1346659652818374657,1365679848102928388,1373660030038343680,1380746996424699905,1389371944433184775,1404247994166398979,1412955165364162567,1430544286249099264,1436429257257930757
1320906005228576768,1331073098091663362,1341157752803119104,1346652695692677121,1357037522107400196,1376796432536018944,1385263020780228610,1396163546040442885,1405957267279728644,1421065625355489285,1430236463480942592,1440869784409624584
1322029442143834113,1331309819542839296,1339812672351727617,1346808582365298689,1361101683963686912,1376604890563280901,1387127104622546946,1392987059841863681,1400145739746091026,1421465697679511566,1424736148245594124,1434499995064020993
1318661521946386432,1330893379895439362,1342982789810024454,1348942756996141056,1360151532235276290,1371163518855217152,1385469104794968065,1398866258880352256,1405507331736150017,1417510702261145604,1430740043618942980,1433148662134321152
1320018919013244928,1326760648446005255,1340840830517522435,1353742395335184386,1363530292548534272,1376526906330333185,1381472592549326849,1392984040546918402,1404145359555731457,1418557883386671109,1429056460667834373,1438452608834932736
1318638866316824576,1332885651193167872,1335307976144543744,1348683176529551361,1359937969117929475,1374865994179547136,1388330041923100673,1395789521208418310,1408485538655522816,1420492152245657602,1424890451606360066,1433488068904988679
1321862757029945344,1325006105722949633,1336977748674359296,1350144947484319745,1359853098043404290,1375377055706181633,1387813526991826946,1393674956467232773,1406093878151761920,1414314268992970758,1426543015737315328,1437620470581379076
1320422503328681992,1331746565128478720,1336317733806297090,1350804585611460609,1364870446521401346,1373990631194963972,1384978356039467017,1392890131875565571,1408876017763061764,1417925082190544896,1428764236382183428,1441962255189372930
1318404728171081729,1332238845409173504,1338597034560024582,1346899385083428866,1361305296375848960,1377254272916549637,1385859504634417153,1393581768687632385,1400609612932341763,1420134049457360902,1430945122951311360,1438028073522372613
1318589109531774976,1333184707190669312,1342751125884301312,1354828391514574851,1359050267325521920,1372998015703642112,1382435170876284928,1398147229827964935,1408963084752887811,1417142793361833988,1426025218187796480,1438170325309591555
1321736893818642432,1330921059730694145,1339669447884337162,1346632869616107520,1356939213506232320,1368135716992090112,1387188454392438786,1394072304993280000,1410018184133029889,1418712195509067776,1423445557318721544,1443102906538942465
1320798579657617409,1331824285506281472,1342380574951043072,1353753876474728449,1364774405507801090,1368961858217119746,1381060638752047105,1394791729186869256,1410379026036772871,1419646957245681665,1424213085380923397,1436594450847916032
1321456478423830529,1332172663884804097,1344897720599916544,1347307662652940297,1362156109780316161,1373128423565058049,1383987220877516809,1394649919219290119,1410368121194442752,1413058666912157700,1431081753419124746,1434272147816402947
1320713838946177026,1333178318590521344,1343912792714317826,1348476964516990978,1364994743621533701,1370049790747144193,1388247043009830915,1390014504189276170,1410045954976366593,1418560723584753664,1429525645592207361,1435757703431921665
1320238501640785920,1328340742255890434,1333706628290514945,1346507120208961536,1360248034228076544,1373752379817013248,1385398509008994304,1396228710412341249,1399747411442999305,1419637054066003975,1430031603561078785,1439202513627099136
1319032197492342784,1333370250834808833,1343464721748549635,1354266642499309572,1362081778220072960,1371294976781524993,1379412582935752712,1391878955746185220,1402527647565971456,1417230016077647872,1424365151747133449,1435269241024958467
1321280943076839424,1330694356571992067,1336336738730438658,1347971969040474114,1357680834459934728,1370405094089490432,1385227102165688324,1393314032845672449,1405213455087407105,1413175319587037186,1429260610554957827,1433078067493212167
1319879592405045249,1333131000273047569,1341747977799405568,1346625501205463041,1364113040208191489,1377010640250789888,1380885623528169476,1398473934400638979,1409924173783261184,1413212082015772679,1432907386126168067,1433158429598797830
1319912548607676416,1333228009415962625,1336797963943817221,1345588533550055424,1362524461061185541,1369138752912826375,1381621683220451335,1396301106041475074,1407128807400738816,1418625697539444736,1428702261278957572,1442232791492542465
